"id","companyId","name","size","url","createdAt","updatedDate","mediaSize","mediaType"
"07ee65a7-6dc4-47be-814c-f8bfdadb611a","26df08fa-290d-47ff-b067-9503e8652925","WhatsApp-Image-2021-03-27-at-11","{""size"": 205151, ""width"": 480, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/07ee65a7-6dc4-47be-814c-f8bfdadb611a.jpeg""}","2023-08-10 07:04:21.66",NULL,"205151","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"f3723794-88c1-46a2-8239-3de6b1293920","26df08fa-290d-47ff-b067-9503e8652925","aec96e8dc29042d943151b07356bcfc5","{""size"": 259569, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/f3723794-88c1-46a2-8239-3de6b1293920.jpeg""}","2023-08-10 07:06:06.526",NULL,"259569","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"43a31199-482d-483d-9c98-b042518d65b0","26df08fa-290d-47ff-b067-9503e8652925","Asian-Hairstyles-For-Women-1","{""size"": 215902, ""width"": 600, ""height"": 293}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/43a31199-482d-483d-9c98-b042518d65b0.jpeg""}","2023-08-10 07:09:40.65",NULL,"215902","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"0dfcb59f-d0d7-4b2c-b707-c952f1961529","26df08fa-290d-47ff-b067-9503e8652925","pepperoni-pizza6+srgb","{""size"": 387459, ""width"": 399, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/0dfcb59f-d0d7-4b2c-b707-c952f1961529.jpeg""}","2023-08-13 10:16:50.603",NULL,"387459","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"29ecd06a-4dfc-429f-ba51-0d3b21347da6","26df08fa-290d-47ff-b067-9503e8652925","Pizza-036","{""size"": 318690, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/29ecd06a-4dfc-429f-ba51-0d3b21347da6.jpeg""}","2023-08-13 10:41:24.505",NULL,"318690","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"c4fcd254-3dae-441f-93bd-885e785a8b3d","26df08fa-290d-47ff-b067-9503e8652925","bbq-pizza-318-1547837614","{""size"": 371030, ""width"": 600, ""height"": 400}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/c4fcd254-3dae-441f-93bd-885e785a8b3d.jpeg""}","2023-08-13 11:23:47.393",NULL,"371030","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"e37bf267-a741-40b4-9f77-e13b2a3eeea9","26df08fa-290d-47ff-b067-9503e8652925","Veggie-Pizza-8","{""size"": 398810, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/e37bf267-a741-40b4-9f77-e13b2a3eeea9.jpeg""}","2023-08-13 11:35:24.695",NULL,"398810","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"3a630188-a780-4420-a6a9-b3ce77dfad30","26df08fa-290d-47ff-b067-9503e8652925","margherita-chicken-pizza-recipe-3-of-6","{""size"": 396753, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/3a630188-a780-4420-a6a9-b3ce77dfad30.jpeg""}","2023-08-13 11:42:22.739",NULL,"396753","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"2bbd7bad-a1e5-42d8-b307-60fa61b2b749","26df08fa-290d-47ff-b067-9503e8652925","spinach-pasta-in-black-skillet-with-tongs","{""size"": 348562, ""width"": 425, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/2bbd7bad-a1e5-42d8-b307-60fa61b2b749.jpeg""}","2023-08-13 12:14:28.762",NULL,"348562","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"e485e20c-be63-4092-86a0-7335b7634f41","26df08fa-290d-47ff-b067-9503e8652925","tuscan-chicken","{""size"": 456691, ""width"": 475, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/e485e20c-be63-4092-86a0-7335b7634f41.jpeg""}","2023-08-13 12:34:00.272",NULL,"456691","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"51e59e1b-4cbd-4cac-90c4-db992606c6cc","26df08fa-290d-47ff-b067-9503e8652925","Hummus_Pasta_One_Pot_5_Ingredients_FromMyBowl-3","{""size"": 331334, ""width"": 600, ""height"": 400}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/51e59e1b-4cbd-4cac-90c4-db992606c6cc.webp""}","2023-08-13 12:43:05.65",NULL,"331334","{""fileType"": ""image"", ""extension"": ""webp""}"
"0b4e6d70-4e34-4223-9eea-026d0dc15f3d","26df08fa-290d-47ff-b067-9503e8652925","fettuccine-alfredo-1-6","{""size"": 295639, ""width"": 480, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/0b4e6d70-4e34-4223-9eea-026d0dc15f3d.jpeg""}","2023-08-13 12:46:31.547",NULL,"295639","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"5c34d0df-7d21-45f6-91fc-1ff1dd6bdcd6","26df08fa-290d-47ff-b067-9503e8652925","DSC00121-scaled-600x850","{""size"": 358353, ""width"": 423, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/5c34d0df-7d21-45f6-91fc-1ff1dd6bdcd6.jpeg""}","2023-08-13 12:50:43.368",NULL,"358353","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"b0fdde85-e08c-4495-8784-dd7c4f2edc90","26df08fa-290d-47ff-b067-9503e8652925","Creamy-Bowtie-Pasta-with-Sundried-Tomatoes-6-scaled","{""size"": 357116, ""width"": 429, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/b0fdde85-e08c-4495-8784-dd7c4f2edc90.jpeg""}","2023-08-13 12:53:47.883",NULL,"357116","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"c4ac07dc-491d-439a-b694-91d3fe152419","26df08fa-290d-47ff-b067-9503e8652925","Brown-Butter-Garlic-Angel-Hair-Pasta-7","{""size"": 334520, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/c4ac07dc-491d-439a-b694-91d3fe152419.jpeg""}","2023-08-13 12:57:24.663",NULL,"334520","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"647433c6-1577-471f-a12e-c1cb1ce7cb1d","26df08fa-290d-47ff-b067-9503e8652925","Classic-Lasagna-14-scaled","{""size"": 250371, ""width"": 600, ""height"": 360}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/647433c6-1577-471f-a12e-c1cb1ce7cb1d.jpeg""}","2023-08-13 13:07:42.83",NULL,"250371","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"16f5092c-620b-4b1f-a27f-5be27a32fbbf","26df08fa-290d-47ff-b067-9503e8652925","Orzo-001","{""size"": 433496, ""width"": 480, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/16f5092c-620b-4b1f-a27f-5be27a32fbbf.jpeg""}","2023-08-13 13:09:38.674",NULL,"433496","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"ecd66663-d325-41ae-8796-58f07600ade1","26df08fa-290d-47ff-b067-9503e8652925","Vegetable-Spaghetti-Recipe-2-1200","{""size"": 302785, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/ecd66663-d325-41ae-8796-58f07600ade1.jpeg""}","2023-08-13 13:13:36.084",NULL,"302785","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"f60b3835-a94f-4260-a0b4-bd1befb7ac72","26df08fa-290d-47ff-b067-9503e8652925","creamy-tuscan-gnocchi-3","{""size"": 291938, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/f60b3835-a94f-4260-a0b4-bd1befb7ac72.webp""}","2023-08-14 05:29:30.917",NULL,"291938","{""fileType"": ""image"", ""extension"": ""webp""}"
"d251e844-76d4-4137-bf9c-b9814daff82b","26df08fa-290d-47ff-b067-9503e8652925","Bucatini-allAmatriciana-4","{""size"": 371800, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/d251e844-76d4-4137-bf9c-b9814daff82b.jpeg""}","2023-08-14 05:32:35.536",NULL,"371800","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"2a59daaa-c71a-49df-ba32-057938fb09c8","26df08fa-290d-47ff-b067-9503e8652925","Italian-pasta-recipes_0007-799x1024","{""size"": 363281, ""width"": 468, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/2a59daaa-c71a-49df-ba32-057938fb09c8.jpeg""}","2023-08-14 05:37:02.238",NULL,"363281","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"aae72376-738e-4dd4-a028-38fc561afcbb","26df08fa-290d-47ff-b067-9503e8652925","Sausage-Tortellini-1-1-of-1","{""size"": 442332, ""width"": 600, ""height"": 428}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/aae72376-738e-4dd4-a028-38fc561afcbb.jpeg""}","2023-08-14 05:46:33.236",NULL,"442332","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"15076184-f770-45d1-800d-1c017bb19902","26df08fa-290d-47ff-b067-9503e8652925","turkey-tetrazzini-with-spinach-4-683x1024","{""size"": 262768, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/15076184-f770-45d1-800d-1c017bb19902.webp""}","2023-08-14 05:50:29.89",NULL,"262768","{""fileType"": ""image"", ""extension"": ""webp""}"
"4c4a5271-22af-4793-8737-974bf3dcc6ec","26df08fa-290d-47ff-b067-9503e8652925","Pizza_Margherita","{""size"": 39472, ""width"": 520, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/4c4a5271-22af-4793-8737-974bf3dcc6ec.jpeg""}","2023-08-14 06:07:30.121",NULL,"39472","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"ff198856-6055-4a6e-8653-d15446b92c8d","26df08fa-290d-47ff-b067-9503e8652925","Hawaiian-Pizza-3","{""size"": 425299, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/ff198856-6055-4a6e-8653-d15446b92c8d.jpeg""}","2023-08-14 06:10:59.193",NULL,"425299","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"eee341c3-303e-4e9a-a02e-09de17f35dae","26df08fa-290d-47ff-b067-9503e8652925","Pizza03","{""size"": 411562, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/eee341c3-303e-4e9a-a02e-09de17f35dae.jpeg""}","2023-08-14 06:12:53.629",NULL,"411562","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"94e55384-29fa-4868-887e-681f1581464e","26df08fa-290d-47ff-b067-9503e8652925","190226-buffalo-chicken-pizza-370-1552084943","{""size"": 422380, ""width"": 600, ""height"": 400}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/94e55384-29fa-4868-887e-681f1581464e.jpeg""}","2023-08-14 06:17:25.365",NULL,"422380","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"f27f017b-fac5-447a-aa06-b746f1d63958","26df08fa-290d-47ff-b067-9503e8652925","air-fryer-pizza-bagel-bites-hero-top-scaled","{""size"": 79531, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/f27f017b-fac5-447a-aa06-b746f1d63958.jpeg""}","2023-08-14 06:49:38.292",NULL,"79531","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"704be615-48e9-4999-8d90-bf68c05e71bc","26df08fa-290d-47ff-b067-9503e8652925","Cheese-Pizza-Feature","{""size"": 354231, ""width"": 423, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/704be615-48e9-4999-8d90-bf68c05e71bc.jpeg""}","2023-08-14 06:51:49.491",NULL,"354231","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"26051775-b853-4949-a541-ff7fb3ae2918","26df08fa-290d-47ff-b067-9503e8652925","Calzones-23-2","{""size"": 357676, ""width"": 400, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/26051775-b853-4949-a541-ff7fb3ae2918.jpeg""}","2023-08-14 07:29:28.112",NULL,"357676","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"45e6b44e-da05-4101-9472-15312978aee7","26df08fa-290d-47ff-b067-9503e8652925","bf8807622f","{""size"": 250520, ""width"": 600, ""height"": 313}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/45e6b44e-da05-4101-9472-15312978aee7.jpeg""}","2023-08-14 07:33:00.809",NULL,"250520","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"04305662-0dca-42b1-9f5a-1acbeb5437c6","26df08fa-290d-47ff-b067-9503e8652925","shutterstock_347791016","{""size"": 349098, ""width"": 600, ""height"": 400}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/04305662-0dca-42b1-9f5a-1acbeb5437c6.webp""}","2023-08-14 07:35:41.722",NULL,"349098","{""fileType"": ""image"", ""extension"": ""webp""}"
"870332e1-e419-448a-8da1-bf51200097bc","26df08fa-290d-47ff-b067-9503e8652925","e76f0d6a74144d9cbdad9b861016c976","{""size"": 389688, ""width"": 480, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/870332e1-e419-448a-8da1-bf51200097bc.jpeg""}","2023-08-14 07:36:17.54",NULL,"389688","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"27ef1313-a3ea-4228-935e-e3445333566d","26df08fa-290d-47ff-b067-9503e8652925","shutterstock_225147871Copy-1","{""size"": 416126, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/27ef1313-a3ea-4228-935e-e3445333566d.jpeg""}","2023-08-14 11:16:08.326",NULL,"416126","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"d57cac7d-53d1-4700-9ea1-761c88533712","26df08fa-290d-47ff-b067-9503e8652925","pizza-napoletana-storia-e-segreti-per-la-ricetta-dellimpasto-perfetto_1659000135","{""size"": 402336, ""width"": 600, ""height"": 400}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/d57cac7d-53d1-4700-9ea1-761c88533712.jpeg""}","2023-08-14 07:38:01.373",NULL,"402336","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"d4dd5275-ff22-436f-9203-bbe08d1b6f05","26df08fa-290d-47ff-b067-9503e8652925","s9b00253_1","{""size"": 6436, ""width"": 420, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/d4dd5275-ff22-436f-9203-bbe08d1b6f05.jpeg""}","2023-08-14 07:42:28.865",NULL,"6436","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"efaf1d61-ba3e-4e9f-8122-a61278f74622","26df08fa-290d-47ff-b067-9503e8652925","Pizza-capricciosa","{""size"": 388892, ""width"": 466, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/efaf1d61-ba3e-4e9f-8122-a61278f74622.jpeg""}","2023-08-14 07:45:22.415",NULL,"388892","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"0931b68d-d8dd-45ee-b177-554847c983e4","26df08fa-290d-47ff-b067-9503e8652925","shutterstock_225147871","{""size"": 416126, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/0931b68d-d8dd-45ee-b177-554847c983e4.jpeg""}","2023-08-14 08:16:00.407",NULL,"416126","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"5410b9fc-3ddf-454f-8fb5-d596361fd84e","26df08fa-290d-47ff-b067-9503e8652925","istock-486120619","{""size"": 304454, ""width"": 600, ""height"": 480}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/5410b9fc-3ddf-454f-8fb5-d596361fd84e.avif""}","2023-08-14 08:21:23.403",NULL,"304454","{""fileType"": ""image"", ""extension"": ""avif""}"
"c125db6f-0067-4262-b454-54a92787536f","26df08fa-290d-47ff-b067-9503e8652925","sprite-carbonated-drink-330ml-x12","{""size"": 84550, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/c125db6f-0067-4262-b454-54a92787536f.jpeg""}","2023-08-14 09:56:23.756",NULL,"84550","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"e7de2b1d-b47f-4097-945e-03d2c2e402b5","26df08fa-290d-47ff-b067-9503e8652925","Product-Information-fanta-orange","{""size"": 172008, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/e7de2b1d-b47f-4097-945e-03d2c2e402b5.webp""}","2023-08-14 09:57:41.574",NULL,"172008","{""fileType"": ""image"", ""extension"": ""webp""}"
"8f7e4523-3678-4669-8fee-8419711c764b","26df08fa-290d-47ff-b067-9503e8652925","1200Wx1200H-null","{""size"": 169106, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/8f7e4523-3678-4669-8fee-8419711c764b.avif""}","2023-08-14 10:00:42.698",NULL,"169106","{""fileType"": ""image"", ""extension"": ""avif""}"
"487f5d5e-5a41-4449-be74-81535bc20563","26df08fa-290d-47ff-b067-9503e8652925","0001230","{""size"": 117942, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/487f5d5e-5a41-4449-be74-81535bc20563.jpeg""}","2023-08-14 10:02:24.233",NULL,"117942","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"25c9c79d-32a3-4f2f-8086-01279287aa04","26df08fa-290d-47ff-b067-9503e8652925","51LYL2JbnXL","{""size"": 153109, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/25c9c79d-32a3-4f2f-8086-01279287aa04.jpeg""}","2023-08-14 10:03:44.446",NULL,"153109","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"55d8c67a-ea80-4a2e-8bbe-4f3d9e36eb10","26df08fa-290d-47ff-b067-9503e8652925","31LxfMJrKYL","{""size"": 34551, ""width"": 500, ""height"": 500}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/55d8c67a-ea80-4a2e-8bbe-4f3d9e36eb10.jpeg""}","2023-08-14 10:24:38.397",NULL,"34551","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"6a7d19b4-6ea5-4466-8da0-0317453275d9","26df08fa-290d-47ff-b067-9503e8652925","0001230Copy-1","{""size"": 117942, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/6a7d19b4-6ea5-4466-8da0-0317453275d9.jpeg""}","2023-08-14 10:32:28.347",NULL,"117942","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"fc8bfd00-59fe-4a05-8d7c-2d72b0ec4afa","26df08fa-290d-47ff-b067-9503e8652925","15286a","{""size"": 113438, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/fc8bfd00-59fe-4a05-8d7c-2d72b0ec4afa.webp""}","2023-08-14 10:35:09.481",NULL,"113438","{""fileType"": ""image"", ""extension"": ""webp""}"
"7559cf64-c0bb-46de-add9-1e1e0c9e2e56","26df08fa-290d-47ff-b067-9503e8652925","ng_schweppes_prod_virgin mojito_750x750","{""size"": 138560, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/7559cf64-c0bb-46de-add9-1e1e0c9e2e56.webp""}","2023-08-14 10:37:41.507",NULL,"138560","{""fileType"": ""image"", ""extension"": ""webp""}"
"029fe41d-978d-4383-8e62-7cab309bcd68","26df08fa-290d-47ff-b067-9503e8652925","SchweppesBitterLemonImported320ml","{""size"": 106468, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/029fe41d-978d-4383-8e62-7cab309bcd68.webp""}","2023-08-14 10:59:13.349",NULL,"106468","{""fileType"": ""image"", ""extension"": ""webp""}"
"8903266b-1d67-484f-af79-3fc1a2d2b20b","26df08fa-290d-47ff-b067-9503e8652925","SchweppesBitterLemonImported320mlCopy-1","{""size"": 106468, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/8903266b-1d67-484f-af79-3fc1a2d2b20b.webp""}","2023-08-14 11:02:13.87",NULL,"106468","{""fileType"": ""image"", ""extension"": ""webp""}"
"a3d8d684-641f-4a21-9007-550b235d9b68","26df08fa-290d-47ff-b067-9503e8652925","61sZke6bEiL","{""size"": 137222, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/a3d8d684-641f-4a21-9007-550b235d9b68.jpeg""}","2023-08-14 11:03:30.204",NULL,"137222","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"52c591fc-ea88-4b76-9b08-efd4b3505cf8","26df08fa-290d-47ff-b067-9503e8652925","1200Wx1200H-nullCopy-1","{""size"": 169106, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/52c591fc-ea88-4b76-9b08-efd4b3505cf8.avif""}","2023-08-14 11:09:24.406",NULL,"169106","{""fileType"": ""image"", ""extension"": ""avif""}"
"059630a3-c600-43ce-b2e3-a62882ecf94b","26df08fa-290d-47ff-b067-9503e8652925","5403-04","{""size"": 219707, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/059630a3-c600-43ce-b2e3-a62882ecf94b.avif""}","2023-08-14 11:10:02.682",NULL,"219707","{""fileType"": ""image"", ""extension"": ""avif""}"
"45f10571-bbe0-40d6-820c-7829745149fa","26df08fa-290d-47ff-b067-9503e8652925","istock-486120619Copy-1","{""size"": 304454, ""width"": 600, ""height"": 480}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/45f10571-bbe0-40d6-820c-7829745149fa.avif""}","2023-08-14 11:15:34.955",NULL,"304454","{""fileType"": ""image"", ""extension"": ""avif""}"
"7d6c4896-1efd-4f4d-a4fd-5a6aef490f27","26df08fa-290d-47ff-b067-9503e8652925","425008-01","{""size"": 189415, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/7d6c4896-1efd-4f4d-a4fd-5a6aef490f27.avif""}","2023-08-14 11:15:49.699",NULL,"189415","{""fileType"": ""image"", ""extension"": ""avif""}"
"7476260c-2b30-4725-a354-fb0e47323191","26df08fa-290d-47ff-b067-9503e8652925","5401-01","{""size"": 226900, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/7476260c-2b30-4725-a354-fb0e47323191.avif""}","2023-08-14 11:16:26.023",NULL,"226900","{""fileType"": ""image"", ""extension"": ""avif""}"
"cc8bd1af-bd33-43fd-94b2-19ef78147511","26df08fa-290d-47ff-b067-9503e8652925","619Xpvfr4uL","{""size"": 240532, ""width"": 457, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/cc8bd1af-bd33-43fd-94b2-19ef78147511.jpeg""}","2023-08-14 11:36:49.196",NULL,"240532","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"256dd6b9-c08d-4a38-b7a7-e4999d48169d","26df08fa-290d-47ff-b067-9503e8652925","1cdd2a69768548bfa87a716b188919f3","{""size"": 136438, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/256dd6b9-c08d-4a38-b7a7-e4999d48169d.jpeg""}","2023-08-14 11:38:53.58",NULL,"136438","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"d79abe08-9767-4f42-8317-d42f562b924f","26df08fa-290d-47ff-b067-9503e8652925","EGY_90162602","{""size"": 100363, ""width"": 291, ""height"": 599}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/d79abe08-9767-4f42-8317-d42f562b924f.jpeg""}","2023-08-14 11:40:03.074",NULL,"100363","{""fileType"": ""image"", ""extension"": ""jpeg""}"
"8b7878e3-e404-4b58-82ca-dcc4dcade9b0","26df08fa-290d-47ff-b067-9503e8652925","66744-01","{""size"": 163669, ""width"": 600, ""height"": 600}","{""defaultUrl"":""https://testback.invopos.co/v1/app/Media/getMedia/26df08fa-290d-47ff-b067-9503e8652925/8b7878e3-e404-4b58-82ca-dcc4dcade9b0.avif""}","2023-08-14 11:41:33.91",NULL,"163669","{""fileType"": ""image"", ""extension"": ""avif""}"
